resistencia,tiempo,VCH1,VCH2
1000,0.00043000000000000004,1.28,0.9400000000000001
1000,0.00043099999999999996,1.28,0.92
1000,0.0004320000000000001,1.28,0.9400000000000001
1000,0.000433,1.3,0.9400000000000001
1000,0.0004339999999999999,1.3,0.9400000000000001
1000,0.00043500000000000006,1.28,0.9400000000000001
1000,0.00043599999999999997,1.3,0.9400000000000001
1000,0.0004370000000000001,1.28,0.9400000000000001
1000,0.000438,1.3,0.9400000000000001
1000,0.00043899999999999994,1.3,0.9400000000000001
1000,0.00044000000000000007,1.3,0.96
1000,0.000441,1.3,0.9400000000000001
1000,0.0004419999999999999,1.28,0.9400000000000001
1000,0.00044300000000000003,1.3,0.96
1000,0.00044399999999999995,1.3,0.9400000000000001
1000,0.0004450000000000001,1.3,0.96
1000,0.000446,1.3,0.9400000000000001
1000,0.0004469999999999999,1.28,0.9400000000000001
1000,0.00044800000000000005,1.3,0.9400000000000001
1000,0.00044899999999999996,1.3,0.98
1000,0.0004500000000000001,1.28,0.9400000000000001
1000,0.000451,1.3,0.9400000000000001
1000,0.00045199999999999993,1.3,0.9400000000000001
1000,0.00045300000000000006,1.28,0.96
1000,0.000454,1.28,0.96
1000,0.0004550000000000001,1.28,0.9400000000000001
1000,0.000456,1.3,0.96
1000,0.00045699999999999994,1.3,0.98
1000,0.0004580000000000001,1.3,0.96
1000,0.000459,1.28,0.96
1000,0.0004599999999999999,1.3,0.96
1000,0.00046100000000000004,1.28,0.96
1000,0.00046199999999999995,1.3,0.96
1000,0.0004630000000000001,1.28,0.98
1000,0.000464,1.3,0.96
1000,0.0004649999999999999,1.28,0.98
1000,0.00046600000000000005,1.3,0.96
1000,0.00046699999999999997,1.3,0.96
1000,0.0004680000000000001,1.3,0.98
1000,0.000469,1.3,0.98
1000,0.00046999999999999993,1.3,0.96
1000,0.00047100000000000006,1.28,1.06
1000,0.000472,1.28,0.96
1000,0.0004730000000000001,1.28,0.98
1000,0.00047400000000000003,1.3,1.0
1000,0.00047499999999999994,1.28,0.96
1000,0.0004760000000000001,1.28,0.96
1000,0.000477,1.3,1.0
1000,0.0004779999999999999,1.3,0.98
1000,0.00047900000000000004,1.28,0.98
1000,0.00047999999999999996,1.3,0.98
1000,0.0004810000000000001,1.3,0.98
1000,0.000482,1.3,1.0
1000,0.0004829999999999999,1.3,1.0
1000,0.00048400000000000006,1.3,0.98
1000,0.00048499999999999997,1.3,1.0
1000,0.0004860000000000001,1.3,1.0
1000,0.000487,1.3,1.0
1000,0.00048799999999999994,1.28,1.0
1000,0.0004890000000000001,1.3,0.98
1000,0.00049,1.28,1.0
1000,0.0004909999999999999,1.3,1.0
1000,0.000492,1.3,1.02
1000,0.000493,1.3,1.02
1000,0.0004940000000000001,1.32,1.02
1000,0.000495,1.3,1.0
1000,0.0004959999999999999,1.3,1.0
1000,0.000497,1.3,1.0
1000,0.000498,1.3,1.0
1000,0.0004990000000000001,1.3,1.02
1000,0.0005,1.3,1.0
1000,0.0005009999999999999,1.28,1.02
1000,0.0005020000000000001,1.3,1.02
1000,0.000503,1.3,1.0
1000,0.0005040000000000001,1.3,1.02
1000,0.000505,1.3,1.02
1000,0.0005059999999999999,1.3,1.02
1000,0.0005070000000000001,1.28,1.0
1000,0.000508,1.3,1.02
1000,0.0005089999999999999,1.28,1.02
1000,0.00051,1.3,1.02
1000,0.000511,1.3,1.02
1000,0.0005120000000000001,1.3,1.04
1000,0.000513,1.3,1.02
1000,0.0005139999999999999,1.3,1.06
1000,0.000515,1.3,1.02
1000,0.000516,1.3,0.9400000000000001
1000,0.0005170000000000001,1.3,1.04
1000,0.000518,1.3,1.04
1000,0.0005189999999999999,1.3,1.0
1000,0.0005200000000000001,1.28,1.02
1000,0.000521,1.3,1.0
1000,0.0005220000000000001,1.3,1.04
1000,0.000523,1.28,1.02
1000,0.0005239999999999999,1.3,1.02
1000,0.0005250000000000001,1.3,1.02
1000,0.000526,1.28,1.02
1000,0.0005269999999999999,1.3,1.04
1000,0.000528,1.3,1.04
1000,0.000529,1.3,1.04
1000,0.0005300000000000001,1.3,1.04
1000,0.000531,1.3,1.04
1000,0.0005319999999999999,1.3,1.06
1000,0.000533,1.3,1.06
1000,0.000534,1.3,1.04
1000,0.0005350000000000001,1.3,1.06
1000,0.000536,1.3,1.06
1000,0.0005369999999999999,1.28,1.04
1000,0.0005380000000000001,1.3,1.06
1000,0.000539,1.3,1.06
1000,0.0005399999999999999,1.3,1.06
1000,0.000541,1.3,1.06
1000,0.000542,1.3,1.06
1000,0.0005430000000000001,1.3,1.06
1000,0.000544,1.3,1.06
1000,0.0005449999999999999,1.3,1.06
1000,0.000546,1.3,1.06
1000,0.000547,1.3,1.06
1000,0.0005480000000000001,1.3,1.06
1000,0.000549,1.3,1.08
1000,0.0005499999999999999,1.28,1.06
1000,0.0005510000000000001,1.3,1.06
1000,0.000552,1.3,1.08
1000,0.0005530000000000001,1.3,1.08
1000,0.000554,1.3,1.08
1000,0.0005549999999999999,1.28,1.04
1000,0.0005560000000000001,1.3,1.08
1000,0.000557,1.3,1.08
1000,0.0005579999999999999,1.3,1.06
1000,0.000559,1.3,1.06
1000,0.00056,1.3,1.12
1000,0.0005610000000000001,1.28,1.06
1000,0.000562,1.3,1.08
1000,0.0005629999999999999,1.3,1.08
1000,0.000564,1.3,1.08
1000,0.000565,1.3,1.12
1000,0.0005660000000000001,1.3,1.06
1000,0.000567,1.3,1.08
1000,0.0005679999999999999,1.3,1.1
1000,0.0005690000000000001,1.3,1.08
1000,0.00057,1.28,1.08
1000,0.0005710000000000001,1.3,1.08
1000,0.000572,1.3,1.1
1000,0.0005729999999999999,1.3,1.08
1000,0.0005740000000000001,1.3,1.08
1000,0.000575,1.3,1.1
1000,0.0005759999999999999,1.3,1.08
1000,0.000577,1.3,1.08
1000,0.000578,1.3,1.08
1000,0.0005790000000000001,1.28,1.1
1000,0.00058,1.3,1.1
1000,0.0005809999999999999,1.28,1.1
1000,0.000582,1.28,1.1
1000,0.000583,1.3,1.06
1000,0.0005840000000000001,1.28,1.08
1000,0.000585,1.3,1.1
1000,0.0005859999999999999,1.3,1.08
1000,0.0005870000000000001,1.3,1.08
1000,0.000588,1.28,1.08
1000,0.0005889999999999999,1.3,1.1
1000,0.00059,1.28,1.06
1000,0.0005909999999999999,1.3,1.1
1000,0.0005920000000000001,1.3,1.12
1000,0.000593,1.3,1.1
1000,0.0005939999999999999,1.3,1.08
1000,0.000595,1.3,1.1
1000,0.000596,1.3,1.1
1000,0.0005970000000000001,1.3,1.1
1000,0.000598,1.3,1.08
1000,0.0005989999999999999,1.3,1.12
1000,0.0006000000000000001,1.3,1.08
1000,0.000601,1.32,1.1
1000,0.0006020000000000001,1.3,1.1
1000,0.000603,1.3,1.12
1000,0.0006039999999999999,1.3,1.1
1000,0.0006050000000000001,1.3,1.02
1000,0.000606,1.3,1.1
1000,0.0006069999999999999,1.3,1.1
1000,0.000608,1.3,1.08
1000,0.000609,1.3,1.1
1000,0.0006100000000000001,1.3,1.1
1000,0.000611,1.3,1.1
1000,0.0006119999999999999,1.3,1.12
1000,0.000613,1.3,1.1
1000,0.000614,1.3,1.12
1000,0.0006150000000000001,1.3,1.12
1000,0.000616,1.3,1.12
1000,0.0006169999999999999,1.28,1.1
1000,0.0006180000000000001,1.3,1.12
1000,0.000619,1.3,1.1
1000,0.0006199999999999999,1.3,1.08
1000,0.000621,1.3,1.12
1000,0.0006219999999999999,1.3,1.12
1000,0.0006230000000000001,1.3,1.08
1000,0.000624,1.3,1.12
1000,0.0006249999999999999,1.3,1.12
1000,0.000626,1.3,1.12
1000,0.000627,1.3,1.12
1000,0.0006280000000000001,1.3,1.12
1000,0.000629,1.3,1.12
1000,0.0006299999999999999,1.3,1.12
1000,0.000631,1.3,1.12
1000,0.000632,1.3,1.12
1000,0.0006330000000000001,1.3,1.18
1000,0.000634,1.3,1.12
1000,0.0006349999999999999,1.3,1.08
1000,0.0006360000000000001,1.3,1.1
1000,0.000637,1.3,1.1
1000,0.0006379999999999999,1.3,1.12
1000,0.000639,1.28,1.12
1000,0.0006399999999999999,1.3,1.1400000000000001
1000,0.0006410000000000001,1.3,1.12
1000,0.000642,1.3,1.12
1000,0.0006429999999999999,1.3,1.1400000000000001
1000,0.000644,1.3,1.1400000000000001
1000,0.000645,1.3,1.1400000000000001
1000,0.0006460000000000001,1.3,1.12
1000,0.000647,1.3,1.12
1000,0.0006479999999999999,1.3,1.16
1000,0.0006490000000000001,1.3,1.1400000000000001
1000,0.00065,1.3,1.12
1000,0.0006510000000000001,1.28,1.12
1000,0.000652,1.28,1.1400000000000001
1000,0.0006529999999999999,1.3,1.12
1000,0.0006540000000000001,1.3,1.1400000000000001
1000,0.000655,1.3,1.1400000000000001
1000,0.0006559999999999999,1.3,1.18
1000,0.000657,1.3,1.1400000000000001
1000,0.000658,1.32,1.1400000000000001
1000,0.0006590000000000001,1.32,1.1400000000000001
1000,0.00066,1.3,1.12
1000,0.0006609999999999999,1.3,1.1400000000000001
1000,0.000662,1.3,1.1400000000000001
1000,0.000663,1.3,1.12
1000,0.0006640000000000001,1.3,1.1400000000000001
1000,0.0006649999999999998,1.28,1.1400000000000001
1000,0.0006659999999999999,1.3,1.16
1000,0.0006670000000000001,1.3,1.2
1000,0.0006680000000000002,1.3,1.1
1000,0.0006689999999999999,1.3,1.1400000000000001
1000,0.00067,1.3,1.16
1000,0.0006710000000000002,1.3,1.1
1000,0.0006719999999999999,1.3,1.16
1000,0.000673,1.3,1.16
1000,0.0006740000000000001,1.3,1.1400000000000001
1000,0.0006749999999999998,1.3,1.1400000000000001
1000,0.000676,1.3,1.1400000000000001
1000,0.0006770000000000001,1.28,1.16
1000,0.0006779999999999998,1.3,1.12
1000,0.0006789999999999999,1.3,1.16
1000,0.00068,1.3,1.1400000000000001
1000,0.0006810000000000002,1.28,1.1400000000000001
1000,0.0006819999999999999,1.3,1.18
1000,0.000683,1.3,1.16
1000,0.0006840000000000001,1.3,1.18
1000,0.0006849999999999998,1.3,1.16
1000,0.000686,1.3,1.16
1000,0.0006870000000000001,1.3,1.18
1000,0.0006879999999999998,1.3,1.18
1000,0.0006889999999999999,1.28,1.16
1000,0.0006900000000000001,1.28,1.1400000000000001
1000,0.0006910000000000002,1.3,1.1400000000000001
1000,0.0006919999999999999,1.3,1.18
1000,0.000693,1.3,1.16
1000,0.0006940000000000002,1.3,1.1400000000000001
1000,0.0006949999999999999,1.3,1.16
1000,0.000696,1.3,1.18
1000,0.0006970000000000001,1.3,1.16
1000,0.0006979999999999998,1.28,1.1400000000000001
1000,0.000699,1.3,1.18
1000,0.0007000000000000001,1.3,1.18
1000,0.0007009999999999998,1.28,1.18
1000,0.0007019999999999999,1.3,1.12
1000,0.0007030000000000001,1.3,1.16
1000,0.0007040000000000002,1.3,1.2
1000,0.0007049999999999999,1.3,1.18
1000,0.000706,1.3,1.1400000000000001
1000,0.0007070000000000002,1.32,1.18
1000,0.0007079999999999999,1.3,1.18
1000,0.000709,1.28,1.18
1000,0.0007100000000000001,1.32,1.1400000000000001
1000,0.0007109999999999998,1.3,1.18
1000,0.000712,1.3,1.16
1000,0.0007130000000000001,1.3,1.18
1000,0.0007139999999999998,1.3,1.12
1000,0.0007149999999999999,1.3,1.18
1000,0.0007160000000000001,1.3,1.1
1000,0.0007170000000000002,1.3,1.16
1000,0.0007179999999999999,1.3,1.16
1000,0.000719,1.3,1.16
1000,0.0007200000000000002,1.3,1.1400000000000001
1000,0.0007209999999999999,1.3,1.24
1000,0.000722,1.3,1.18
1000,0.0007230000000000001,1.3,1.12
1000,0.0007239999999999998,1.3,1.1400000000000001
1000,0.000725,1.3,1.2
1000,0.0007260000000000001,1.28,1.2
1000,0.0007269999999999998,1.3,1.18
1000,0.0007279999999999999,1.3,1.16
1000,0.000729,1.32,1.18
1000,0.0007300000000000002,1.3,1.2
1000,0.0007309999999999999,1.3,1.18
1000,0.000732,1.3,1.18
1000,0.0007330000000000001,1.3,1.18
1000,0.0007339999999999998,1.3,1.18
1000,0.000735,1.3,1.18
1000,0.0007360000000000001,1.3,1.18
1000,0.0007369999999999998,1.3,1.18
1000,0.0007379999999999999,1.32,1.18
1000,0.0007390000000000001,1.3,1.18
1000,0.0007400000000000002,1.3,1.18
1000,0.0007409999999999999,1.3,1.18
1000,0.000742,1.3,1.2
1000,0.0007430000000000002,1.3,1.18
1000,0.0007439999999999999,1.3,1.12
1000,0.000745,1.3,1.22
1000,0.0007460000000000001,1.3,1.18
1000,0.0007469999999999998,1.28,1.2
1000,0.000748,1.3,1.2
1000,0.0007490000000000001,1.3,1.18
1000,0.0007499999999999998,1.28,1.2
1000,0.0007509999999999999,1.32,1.16
1000,0.0007520000000000001,1.3,1.18
1000,0.0007530000000000002,1.3,1.18
1000,0.0007539999999999999,1.3,1.2
1000,0.000755,1.3,1.18
1000,0.0007560000000000002,1.3,1.16
1000,0.0007569999999999999,1.3,1.08
1000,0.000758,1.32,1.18
1000,0.0007590000000000001,1.3,1.2
1000,0.0007599999999999998,1.3,1.12
1000,0.000761,1.3,1.18
1000,0.0007620000000000001,1.3,1.2
1000,0.0007629999999999998,1.3,1.2
1000,0.0007639999999999999,1.3,1.18
1000,0.0007650000000000001,1.3,1.2
1000,0.0007660000000000002,1.3,1.2
1000,0.0007669999999999999,1.3,1.2
1000,0.000768,1.3,1.18
1000,0.0007690000000000002,1.3,1.24
1000,0.0007699999999999999,1.3,1.18
1000,0.000771,1.3,1.18
1000,0.0007720000000000001,1.32,1.18
1000,0.0007729999999999998,1.28,1.2
1000,0.000774,1.3,1.2
1000,0.0007750000000000001,1.3,1.2
1000,0.0007759999999999998,1.3,1.22
1000,0.0007769999999999999,1.3,1.2
1000,0.000778,1.3,1.18
1000,0.0007790000000000002,1.3,1.16
1000,0.0007799999999999999,1.3,1.2
1000,0.000781,1.3,1.2
1000,0.0007820000000000001,1.32,1.2
1000,0.0007829999999999998,1.32,1.2
1000,0.000784,1.3,1.2
1000,0.0007850000000000001,1.3,1.2
1000,0.0007859999999999998,1.3,1.2
1000,0.0007869999999999999,1.3,1.2
1000,0.0007880000000000001,1.3,1.2
1000,0.0007890000000000002,1.28,1.2
1000,0.0007899999999999999,1.32,1.2
1000,0.000791,1.3,1.2
1000,0.0007920000000000002,1.3,1.22
1000,0.0007929999999999999,1.3,1.18
1000,0.000794,1.32,1.22
1000,0.0007950000000000001,1.3,1.2
1000,0.0007959999999999998,1.3,1.2
1000,0.000797,1.28,1.22
1000,0.0007980000000000001,1.32,1.2
1000,0.0007989999999999998,1.3,1.2
1000,0.0007999999999999999,1.3,1.2
1000,0.0008010000000000001,1.3,1.2
1000,0.0008020000000000002,1.3,1.2
1000,0.0008029999999999999,1.3,1.18
1000,0.000804,1.3,1.2
1000,0.0008050000000000002,1.3,1.1400000000000001
1000,0.0008059999999999999,1.3,1.2
1000,0.000807,1.3,1.2
1000,0.0008080000000000001,1.3,1.2
1000,0.0008089999999999998,1.3,1.22
1000,0.00081,1.3,1.2
1000,0.0008110000000000001,1.32,1.22
1000,0.0008119999999999998,1.3,1.2
1000,0.0008129999999999999,1.3,1.2
1000,0.000814,1.3,1.16
1000,0.0008150000000000002,1.3,1.2
1000,0.0008159999999999999,1.3,1.2
1000,0.000817,1.3,1.22
1000,0.0008180000000000002,1.3,1.2
1000,0.0008189999999999998,1.3,1.2
1000,0.00082,1.3,1.22
1000,0.0008210000000000001,1.3,1.22
1000,0.0008219999999999998,1.28,1.2
1000,0.000823,1.3,1.18
1000,0.0008240000000000001,1.3,1.22
1000,0.0008249999999999998,1.3,1.22
1000,0.0008259999999999999,1.3,1.2
1000,0.000827,1.3,1.2
1000,0.0008280000000000002,1.3,1.22
1000,0.0008289999999999999,1.3,1.22
1000,0.00083,1.3,1.2
1000,0.0008310000000000001,1.3,1.22
1000,0.0008319999999999998,1.3,1.2
1000,0.000833,1.3,1.22
1000,0.0008340000000000001,1.3,1.22
1000,0.0008349999999999998,1.3,1.22
1000,0.0008359999999999999,1.3,1.22
1000,0.0008370000000000001,1.3,1.2
1000,0.0008380000000000002,1.3,1.22
1000,0.0008389999999999999,1.3,1.22
1000,0.00084,1.3,1.22
1000,0.0008410000000000002,1.3,1.2
1000,0.0008419999999999999,1.3,1.22
1000,0.000843,1.3,1.22
1000,0.0008440000000000001,1.3,1.22
1000,0.0008449999999999998,1.3,1.22
1000,0.000846,1.3,1.2
1000,0.0008470000000000001,1.28,1.22
1000,0.0008479999999999998,1.3,1.22
1000,0.0008489999999999999,1.3,1.18
1000,0.0008500000000000001,1.3,1.22
1000,0.0008510000000000002,1.3,1.2
1000,0.0008519999999999999,1.3,1.22
1000,0.000853,1.3,1.22
1000,0.0008540000000000002,1.32,1.22
1000,0.0008549999999999999,1.3,1.2
1000,0.000856,1.3,1.22
1000,0.0008570000000000001,1.3,1.22
1000,0.0008579999999999998,1.3,1.22
1000,0.000859,1.3,1.2
1000,0.0008600000000000001,1.3,1.22
1000,0.0008609999999999998,1.3,1.22
1000,0.0008619999999999999,1.3,1.22
1000,0.000863,1.3,1.22
1000,0.0008640000000000002,1.3,1.24
1000,0.0008649999999999999,1.3,1.22
1000,0.000866,1.28,1.22
1000,0.0008670000000000001,1.28,1.22
1000,0.0008679999999999998,1.3,1.2
1000,0.000869,1.32,1.18
1000,0.0008700000000000001,1.3,1.24
1000,0.0008709999999999998,1.3,1.2
1000,0.0008719999999999999,1.3,1.22
1000,0.0008730000000000001,1.32,1.22
1000,0.0008739999999999998,1.28,1.22
1000,0.0008749999999999999,1.3,1.24
1000,0.000876,1.3,1.22
1000,0.0008770000000000002,1.3,1.22
1000,0.0008779999999999999,1.3,1.24
1000,0.000879,1.3,1.22
1000,0.0008800000000000001,1.3,1.2
1000,0.0008809999999999998,1.32,1.22
1000,0.000882,1.3,1.22
1000,0.0008830000000000001,1.3,1.22
1000,0.0008839999999999998,1.3,1.22
1000,0.0008849999999999999,1.32,1.22
1000,0.0008860000000000001,1.32,1.24
1000,0.0008870000000000002,1.32,1.24
1000,0.0008879999999999999,1.3,1.22
1000,0.000889,1.32,1.22
1000,0.0008900000000000002,1.3,1.2
1000,0.0008909999999999999,1.3,1.22
1000,0.000892,1.3,1.22
1000,0.0008930000000000001,1.3,1.24
1000,0.0008939999999999998,1.3,1.22
1000,0.000895,1.3,1.22
1000,0.0008960000000000001,1.3,1.24
1000,0.0008969999999999998,1.32,1.22
1000,0.0008979999999999999,1.28,1.22
1000,0.0008990000000000001,1.3,1.22
1000,0.0009000000000000002,1.3,1.24
1000,0.0009009999999999999,1.28,1.22
1000,0.000902,1.28,1.22
1000,0.0009030000000000002,1.3,1.26
1000,0.0009039999999999999,1.3,1.22
1000,0.000905,1.32,1.22
1000,0.0009060000000000001,1.3,1.22
1000,0.0009069999999999998,1.3,1.22
1000,0.000908,1.3,1.24
1000,0.0009090000000000001,1.3,1.22
1000,0.0009099999999999998,1.3,1.22
1000,0.0009109999999999999,1.3,1.24
1000,0.000912,1.28,1.24
1000,0.0009130000000000002,1.3,1.24
1000,0.0009139999999999999,1.3,1.18
1000,0.000915,1.3,1.22
1000,0.0009160000000000001,1.28,1.26
1000,0.0009169999999999998,1.3,1.22
1000,0.000918,1.28,1.26
1000,0.0009190000000000001,1.32,1.24
1000,0.0009199999999999998,1.3,1.24
1000,0.0009209999999999999,1.3,1.24
1000,0.0009220000000000001,1.3,1.24
1000,0.0009229999999999998,1.3,1.24
1000,0.0009239999999999999,1.32,1.22
1000,0.000925,1.3,1.22
1000,0.0009260000000000002,1.3,1.22
1000,0.0009269999999999999,1.3,1.24
1000,0.000928,1.3,1.24
1000,0.0009290000000000001,1.3,1.22
1000,0.0009299999999999998,1.3,1.22
1000,0.000931,1.3,1.24
1000,0.0009320000000000001,1.3,1.24
1000,0.0009329999999999998,1.32,1.22
1000,0.0009339999999999999,1.3,1.22
1000,0.0009350000000000001,1.3,1.24
1000,0.0009360000000000002,1.3,1.24
1000,0.0009369999999999999,1.3,1.24
1000,0.000938,1.3,1.24
1000,0.0009390000000000002,1.3,1.24
1000,0.0009399999999999999,1.3,1.24
1000,0.000941,1.3,1.22
1000,0.0009420000000000001,1.32,1.22
1000,0.0009429999999999998,1.32,1.26
1000,0.000944,1.3,1.24
1000,0.0009450000000000001,1.32,1.22
1000,0.0009459999999999998,1.3,1.22
1000,0.0009469999999999999,1.3,1.24
1000,0.0009480000000000001,1.3,1.22
1000,0.0009490000000000002,1.32,1.24
1000,0.0009499999999999999,1.32,1.24
1000,0.000951,1.3,1.26
1000,0.0009520000000000002,1.3,1.24
1000,0.0009529999999999999,1.3,1.24
1000,0.000954,1.32,1.24
1000,0.0009550000000000001,1.32,1.22
1000,0.0009559999999999998,1.3,1.24
1000,0.000957,1.32,1.24
1000,0.0009580000000000001,1.3,1.24
1000,0.0009589999999999998,1.3,1.26
1000,0.0009599999999999999,1.3,1.26
1000,0.000961,1.3,1.24
1000,0.0009620000000000002,1.3,1.24
1000,0.0009629999999999999,1.3,1.26
1000,0.000964,1.3,1.24
1000,0.0009650000000000001,1.3,1.24
1000,0.0009659999999999998,1.3,1.24
1000,0.000967,1.3,1.24
1000,0.0009680000000000001,1.3,1.26
1000,0.0009689999999999998,1.32,1.24
1000,0.0009699999999999999,1.3,1.26
1000,0.0009710000000000001,1.3,1.24
1000,0.0009719999999999998,1.32,1.22
1000,0.0009729999999999999,1.28,1.24
1000,0.000974,1.3,1.24
1000,0.0009750000000000002,1.3,1.24
1000,0.0009759999999999999,1.3,1.26
1000,0.000977,1.3,1.24
1000,0.0009780000000000001,1.32,1.24
1000,0.0009789999999999998,1.3,1.24
1000,0.00098,1.3,1.24
1000,0.000981,1.3,1.2
1000,0.0009819999999999998,1.3,1.22
1000,0.000983,1.32,1.26
1000,0.000984,1.3,1.24
1000,0.0009850000000000002,1.3,1.24
1000,0.000986,1.3,1.26
1000,0.000987,1.32,1.24
1000,0.0009880000000000002,1.3,1.24
1000,0.0009889999999999999,1.3,1.26
1000,0.00099,1.3,1.24
1000,0.0009910000000000001,1.3,1.26
1000,0.0009919999999999998,1.3,1.24
1000,0.000993,1.28,1.26
1000,0.000994,1.3,1.24
1000,0.0009949999999999998,1.3,1.24
1000,0.000996,1.32,1.24
1000,0.000997,1.3,1.24
1000,0.0009980000000000002,1.3,1.26
1000,0.0009989999999999999,1.3,1.24
1000,0.001,1.3,1.26
1000,0.0010010000000000002,1.3,1.26
1000,0.0010019999999999999,1.3,1.24
1000,0.001003,1.3,1.24
1000,0.0010040000000000001,1.3,1.24
1000,0.0010049999999999998,1.3,1.26
1000,0.001006,1.3,1.22
1000,0.001007,1.3,1.24
1000,0.0010079999999999998,1.3,1.26
1000,0.001009,1.3,1.26
1000,0.00101,1.32,1.24
1000,0.0010110000000000002,1.3,1.24
1000,0.0010119999999999999,1.32,1.26
1000,0.001013,1.3,1.24
1000,0.0010140000000000001,1.3,1.26
1000,0.0010149999999999998,1.3,1.24
1000,0.001016,1.3,1.24
1000,0.0010170000000000001,1.3,1.22
1000,0.0010179999999999998,1.3,1.24
1000,0.001019,1.32,1.24
1000,0.00102,1.3,1.24
1000,0.0010209999999999998,1.3,1.26
1000,0.001022,1.3,1.24
1000,0.001023,1.3,1.24
1000,0.0010240000000000002,1.3,1.26
1000,0.0010249999999999999,1.3,1.26
1000,0.001026,1.3,1.22
1000,0.0010270000000000001,1.3,1.24
1000,0.0010279999999999998,1.3,1.24
1000,0.001029,1.3,1.26
1000,0.00103,1.28,1.26
1000,0.0010309999999999998,1.28,1.26
1000,0.001032,1.3,1.26
1000,0.001033,1.3,1.24
1000,0.0010340000000000002,1.32,1.24
1000,0.001035,1.3,1.24
1000,0.001036,1.32,1.24
1000,0.0010370000000000002,1.32,1.22
1000,0.0010379999999999999,1.3,1.26
1000,0.001039,1.3,1.24
1000,0.0010400000000000001,1.32,1.26
1000,0.0010409999999999998,1.32,1.24
1000,0.001042,1.3,1.26
1000,0.001043,1.3,1.24
1000,0.0010439999999999998,1.3,1.24
1000,0.001045,1.3,1.22
1000,0.001046,1.3,1.24
1000,0.0010470000000000002,1.32,1.24
1000,0.0010479999999999999,1.3,1.28
1000,0.001049,1.3,1.24
1000,0.0010500000000000002,1.32,1.24
1000,0.0010509999999999999,1.3,1.24
1000,0.001052,1.3,1.26
1000,0.0010530000000000001,1.3,1.24
1000,0.0010539999999999998,1.3,1.26
1000,0.001055,1.3,1.24
1000,0.001056,1.3,1.26
1000,0.0010569999999999998,1.32,1.24
1000,0.001058,1.3,1.24
1000,0.001059,1.32,1.24
1000,0.0010600000000000002,1.3,1.26
1000,0.0010609999999999999,1.3,1.24
1000,0.001062,1.3,1.26
1000,0.0010630000000000001,1.32,1.26
1000,0.0010639999999999998,1.3,1.26
1000,0.001065,1.3,1.26
1000,0.001066,1.3,1.26
1000,0.0010669999999999998,1.3,1.26
1000,0.001068,1.3,1.24
1000,0.001069,1.3,1.24
1000,0.0010699999999999998,1.32,1.26
1000,0.001071,1.3,1.32
1000,0.001072,1.3,1.24
1000,0.0010730000000000002,1.3,1.24
1000,0.0010739999999999999,1.28,1.26
1000,0.001075,1.3,1.26
1000,0.0010760000000000001,1.3,1.28
1000,0.0010769999999999998,1.3,1.24
1000,0.001078,1.3,1.24
1000,0.001079,1.3,1.26
1000,0.0010799999999999998,1.3,1.26
1000,0.001081,1.3,1.26
1000,0.001082,1.3,1.24
1000,0.0010830000000000002,1.3,1.26
1000,0.001084,1.32,1.24
1000,0.001085,1.3,1.24
1000,0.0010860000000000002,1.32,1.24
1000,0.0010869999999999999,1.3,1.24
1000,0.001088,1.3,1.26
1000,0.0010890000000000001,1.3,1.24
1000,0.0010899999999999998,1.3,1.26
1000,0.001091,1.3,1.24
1000,0.001092,1.3,1.26
1000,0.0010929999999999998,1.28,1.26
1000,0.001094,1.3,1.26
1000,0.001095,1.32,1.26
1000,0.0010960000000000002,1.3,1.24
1000,0.0010969999999999999,1.3,1.24
1000,0.001098,1.3,1.26
1000,0.0010990000000000002,1.3,1.26
1000,0.0010999999999999998,1.3,1.26
1000,0.001101,1.3,1.26
1000,0.0011020000000000001,1.3,1.26
1000,0.0011029999999999998,1.3,1.28
1000,0.001104,1.3,1.26
1000,0.001105,1.3,1.26
1000,0.0011059999999999998,1.3,1.26
1000,0.001107,1.3,1.26
1000,0.001108,-1.06,1.22
1000,0.0011090000000000002,-1.06,1.22
1000,0.0011099999999999999,-1.08,1.2
1000,0.001111,-1.08,1.18
1000,0.0011120000000000001,-1.08,1.18
1000,0.0011129999999999998,-1.1,1.16
1000,0.001114,-1.08,1.16
1000,0.001115,-1.08,1.1
1000,0.0011159999999999998,-1.08,1.1
1000,0.001117,-1.08,1.16
1000,0.001118,-1.08,1.12
1000,0.0011189999999999998,-1.08,1.08
1000,0.00112,-1.08,1.08
1000,0.001121,-1.08,1.08
1000,0.0011220000000000002,-1.1,1.04
1000,0.0011229999999999999,-1.08,1.04
1000,0.001124,-1.1,1.02
1000,0.0011250000000000001,-1.08,1.04
1000,0.0011259999999999998,-1.1,1.0
1000,0.001127,-1.1,1.02
1000,0.001128,-1.08,1.0
1000,0.0011289999999999998,-1.08,0.98
1000,0.00113,-1.1,0.98
1000,0.001131,-1.1,0.96
1000,0.0011319999999999998,-1.1,0.96
1000,0.001133,-1.1,0.9400000000000001
1000,0.001134,-1.1,0.9400000000000001
1000,0.0011350000000000002,-1.08,0.9400000000000001
1000,0.0011359999999999999,-1.08,0.92
1000,0.001137,-1.08,0.9
1000,0.0011380000000000001,-1.1,0.9
1000,0.0011389999999999998,-1.1,0.9
1000,0.00114,-1.1,0.88
1000,0.001141,-1.1,0.88
1000,0.0011419999999999998,-1.1,0.86
1000,0.001143,-1.1,0.84
